127.0.0.1 - - [27/Mar/2022:12:17:05 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [27/Mar/2022:12:17:07 +0530] "GET /viporgfarm/finalVIP/start_page.html HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:07 +0530] "GET /viporgfarm/finalVIP/images/css/responsive-style.css HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:07 +0530] "GET /viporgfarm/finalVIP/images/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/img/img-1.PNG HTTP/1.1" 404 807
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/v3.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/v4%20(1).png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/v2%20(1).png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/vehicle.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/vip.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/project-scheme.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/p3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/p2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/social-engagement.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/p1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/documents.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/p4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/xperson_3.jpg.pagespeed.ic.oUH0UWEBtY.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/p5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/double-quotes.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/xperson_1.jpg.pagespeed.ic.ooHCuVZdfd.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/xperson_4.jpg.pagespeed.ic.FGCt_yirqW.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/xperson_5.jpg.pagespeed.ic.NxfnTLrPGT.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/farmer.jpg HTTP/1.1" 200 76468
127.0.0.1 - - [27/Mar/2022:12:17:08 +0530] "GET /viporgfarm/finalVIP/images/xperson_2.jpg.pagespeed.ic.Mxt35V2im-.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:14 +0530] "GET /favicon.ico HTTP/1.1" 404 762
127.0.0.1 - - [27/Mar/2022:12:17:30 +0530] "GET /viporgfarm/finalVIP/farming.html HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:31 +0530] "GET /viporgfarm/finalVIP/images/Viplogo.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:31 +0530] "GET /viporgfarm/finalVIP/images/css/schemes.css HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:31 +0530] "GET /viporgfarm/finalVIP/images/schemes/f2.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:31 +0530] "GET /viporgfarm/finalVIP/images/schemes/f1.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:31 +0530] "GET /viporgfarm/finalVIP/images/schemes/f3.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2022:12:17:32 +0530] "GET /viporgfarm/finalVIP/f2.html HTTP/1.1" 304 -
