127.0.0.1 - - [10/Mar/2022:19:31:32 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:19:31:36 +0530] "GET /viporgfarm/prodgrains.jsp HTTP/1.1" 200 10688
127.0.0.1 - - [10/Mar/2022:19:31:38 +0530] "GET /viporgfarm/grainAction.jsp?id=122 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:31:38 +0530] "GET /viporgfarm/prodgrains.jsp?msg=added HTTP/1.1" 200 10765
127.0.0.1 - - [10/Mar/2022:19:31:40 +0530] "GET /viporgfarm/prodvege.jsp HTTP/1.1" 200 10601
127.0.0.1 - - [10/Mar/2022:19:31:42 +0530] "GET /viporgfarm/vegeAction.jsp?id=101 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:31:42 +0530] "GET /viporgfarm/prodvege.jsp?msg=added HTTP/1.1" 200 10678
127.0.0.1 - - [10/Mar/2022:19:31:44 +0530] "GET /viporgfarm/vegeAction.jsp?id=103 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:31:44 +0530] "GET /viporgfarm/prodvege.jsp?msg=added HTTP/1.1" 200 10678
127.0.0.1 - - [10/Mar/2022:19:31:50 +0530] "GET /viporgfarm/myOrders.jsp HTTP/1.1" 200 4350
127.0.0.1 - - [10/Mar/2022:19:31:52 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 4670
127.0.0.1 - - [10/Mar/2022:19:31:53 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7005
127.0.0.1 - - [10/Mar/2022:19:31:53 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:19:31:53 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:32:07 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:32:07 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7965
127.0.0.1 - - [10/Mar/2022:19:32:07 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:19:32:07 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:34:10 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:34:10 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:19:34:13 +0530] "GET /viporgfarm/prodoil.jsp HTTP/1.1" 200 10664
127.0.0.1 - - [10/Mar/2022:19:34:15 +0530] "GET /viporgfarm/oilAction.jsp?id=142 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:34:15 +0530] "GET /viporgfarm/prodoil.jsp?msg=added HTTP/1.1" 200 10741
127.0.0.1 - - [10/Mar/2022:19:34:16 +0530] "GET /viporgfarm/oilAction.jsp?id=143 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:34:16 +0530] "GET /viporgfarm/prodoil.jsp?msg=added HTTP/1.1" 200 10741
127.0.0.1 - - [10/Mar/2022:19:34:18 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 4285
127.0.0.1 - - [10/Mar/2022:19:34:19 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7005
127.0.0.1 - - [10/Mar/2022:19:34:19 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:34:19 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:19:40:10 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:40:10 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7813
127.0.0.1 - - [10/Mar/2022:19:40:10 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:40:10 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:19:43:14 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7813
127.0.0.1 - - [10/Mar/2022:19:43:14 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:43:14 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:19:43:15 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7813
127.0.0.1 - - [10/Mar/2022:19:43:15 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:19:43:15 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:43:17 +0530] "GET /viporgfarm/Logout.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:43:17 +0530] "GET /viporgfarm/login.jsp HTTP/1.1" 200 3472
127.0.0.1 - - [10/Mar/2022:19:43:21 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 500 2442
127.0.0.1 - - [10/Mar/2022:19:43:23 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 500 2442
127.0.0.1 - - [10/Mar/2022:19:43:53 +0530] "GET /viporgfarm/firstpage.jsp HTTP/1.1" 200 18558
127.0.0.1 - - [10/Mar/2022:19:43:56 +0530] "GET /favicon.ico HTTP/1.1" 404 762
127.0.0.1 - - [10/Mar/2022:19:46:21 +0530] "GET /viporgfarm/login.jsp HTTP/1.1" 200 3472
127.0.0.1 - - [10/Mar/2022:19:47:11 +0530] "POST /viporgfarm/loginAction.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:47:11 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:19:47:15 +0530] "GET /viporgfarm/prodfruits.jsp HTTP/1.1" 200 10629
127.0.0.1 - - [10/Mar/2022:19:47:17 +0530] "GET /viporgfarm/fruitAction.jsp?id=111 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:47:17 +0530] "GET /viporgfarm/prodfruits.jsp?msg=added HTTP/1.1" 200 10706
127.0.0.1 - - [10/Mar/2022:19:47:18 +0530] "GET /viporgfarm/fruitAction.jsp?id=112 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:47:18 +0530] "GET /viporgfarm/prodfruits.jsp?msg=added HTTP/1.1" 200 10706
127.0.0.1 - - [10/Mar/2022:19:47:19 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 4258
127.0.0.1 - - [10/Mar/2022:19:47:21 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7005
127.0.0.1 - - [10/Mar/2022:19:47:21 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:47:21 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:19:47:44 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:47:44 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 8595
127.0.0.1 - - [10/Mar/2022:19:47:44 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:19:47:44 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:48:26 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:48:26 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:19:48:27 +0530] "GET /viporgfarm/prodgrains.jsp HTTP/1.1" 200 10688
127.0.0.1 - - [10/Mar/2022:19:48:29 +0530] "GET /viporgfarm/grainAction.jsp?id=123 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:48:29 +0530] "GET /viporgfarm/prodgrains.jsp?msg=added HTTP/1.1" 200 10765
127.0.0.1 - - [10/Mar/2022:19:48:30 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3885
127.0.0.1 - - [10/Mar/2022:19:48:32 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7005
127.0.0.1 - - [10/Mar/2022:19:48:32 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:19:48:32 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:52:53 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7005
127.0.0.1 - - [10/Mar/2022:19:52:53 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:52:53 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:19:53:08 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:53:08 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 8759
127.0.0.1 - - [10/Mar/2022:19:53:08 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:19:53:08 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:56:47 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:56:47 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:19:56:53 +0530] "GET /viporgfarm/prodvege.jsp HTTP/1.1" 200 10601
127.0.0.1 - - [10/Mar/2022:19:56:55 +0530] "GET /viporgfarm/vegeAction.jsp?id=102 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:56:55 +0530] "GET /viporgfarm/prodvege.jsp?msg=added HTTP/1.1" 200 10678
127.0.0.1 - - [10/Mar/2022:19:56:56 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3870
127.0.0.1 - - [10/Mar/2022:19:56:57 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7005
127.0.0.1 - - [10/Mar/2022:19:56:57 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:19:56:57 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:57:29 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:19:57:29 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 8909
127.0.0.1 - - [10/Mar/2022:19:57:29 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:19:57:29 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:08:13 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 8925
127.0.0.1 - - [10/Mar/2022:20:08:13 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:08:13 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:08:31 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:08:31 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
